log_id,customer_id,activity_date,activity_type
85800,5537,2021-06-13,Login
85801,536,2023-05-02,Purchase
85802,9271,2023-06-19,Cancel
85803,3823,2023-06-20,Login
85804,4169,2024-12-20,Login
85805,8473,2021-09-18,Support Request
85806,2257,2023-10-08,Login
85807,242,2021-05-20,Purchase
85808,5763,2023-09-03,Login
85809,8348,2025-02-17,Login
85810,3541,2022-04-29,Login
85811,6336,2022-04-24,Login
85812,3368,2024-12-14,Purchase
85813,1406,2024-04-18,Cancel
85814,4048,2022-03-10,Cancel
85815,5343,2022-03-17,Login
85816,7489,2021-10-04,Login
85817,9433,2020-12-30,Purchase
85818,4794,2023-07-15,Cancel
85819,9562,2020-12-03,Purchase
85820,7074,2021-04-17,Login
85821,2885,2022-04-11,Login
85822,5440,2023-03-09,Purchase
85823,1499,2024-04-30,Support Request
85824,214,2021-01-01,Login
85825,2418,2022-11-20,Purchase
85826,3851,2021-02-15,Cancel
85827,4825,2024-08-03,Purchase
85828,109,2022-05-14,Support Request
85829,2193,2025-02-28,Purchase
85830,6312,2020-10-12,Login
85831,7192,2023-08-08,Login
85832,1129,2020-11-22,Login
85833,877,2020-11-09,Login
85834,7577,2023-08-12,Support Request
85835,9259,2023-01-25,Purchase
85836,6440,2024-02-11,Support Request
85837,9171,2020-04-11,Login
85838,765,2022-03-01,Cancel
85839,6635,2024-07-07,Login
85840,5991,2021-02-27,Cancel
85841,3013,2020-06-26,Support Request
85842,6187,2024-04-08,Support Request
85843,5892,2022-06-18,Login
85844,7531,2020-08-08,Login
85845,2479,2022-12-27,Purchase
85846,4770,2021-03-24,Cancel
85847,8774,2023-05-24,Login
85848,1950,2022-01-25,Purchase
85849,2105,2020-08-01,Login
85850,8251,2021-05-29,Login
85851,9998,2023-04-25,Support Request
85852,730,2023-05-02,Login
85853,3413,2021-12-18,Login
85854,9395,2023-06-04,Purchase
85855,6306,2024-08-23,Login
85856,2982,2020-12-11,Login
85857,9683,2022-05-23,Login
85858,3705,2023-02-09,Purchase
85859,3731,2021-05-05,Purchase
85860,4017,2020-06-26,Login
85861,3206,2021-10-07,Support Request
85862,7647,2024-06-28,Support Request
85863,2974,2020-08-12,Support Request
85864,9174,2023-03-13,Support Request
85865,7208,2022-06-01,Cancel
85866,2311,2024-08-02,Login
85867,8091,2021-07-20,Login
85868,2545,2020-08-08,Login
85869,6344,2023-02-13,Login
85870,947,2021-09-22,Purchase
85871,4294,2021-07-06,Cancel
85872,6124,2022-05-16,Login
85873,1398,2021-08-04,Login
85874,5745,2020-03-03,Login
85875,7969,2021-01-16,Login
85876,5816,2022-02-12,Login
85877,7049,2022-11-21,Purchase
85878,257,2023-01-04,Purchase
85879,6540,2022-03-18,Purchase
85880,5784,2024-06-27,Purchase
85881,792,2024-03-28,Login
85882,3758,2020-09-09,Login
85883,3552,2020-03-21,Support Request
85884,156,2021-09-05,Login
85885,940,2022-11-15,Purchase
85886,5645,2023-03-18,Cancel
85887,6491,2020-03-17,Login
85888,5521,2024-02-19,Login
85889,3164,2021-11-23,Purchase
85890,2588,2022-10-14,Cancel
85891,8991,2022-03-14,Login
85892,7210,2021-07-08,Cancel
85893,1865,2020-03-27,Support Request
85894,1596,2020-07-06,Login
85895,2158,2024-09-20,Login
85896,4541,2021-01-21,Cancel
85897,4764,2022-11-30,Purchase
85898,1332,2024-09-11,Purchase
85899,1365,2020-09-05,Login
85900,4476,2024-03-31,Support Request
85901,9607,2022-12-25,Login
85902,3776,2024-04-27,Purchase
85903,5108,2021-12-30,Login
85904,1544,2024-02-13,Login
85905,9188,2022-05-03,Cancel
85906,8998,2024-02-07,Purchase
85907,1233,2020-12-30,Login
85908,7166,2022-12-26,Login
85909,5244,2024-05-05,Cancel
85910,9639,2022-10-26,Purchase
85911,2758,2021-09-24,Purchase
85912,6115,2021-12-13,Login
85913,6739,2020-12-31,Login
85914,5284,2025-02-11,Purchase
85915,2464,2020-06-22,Cancel
85916,3304,2022-07-09,Login
85917,9862,2020-08-06,Support Request
85918,2691,2023-11-08,Purchase
85919,913,2020-07-27,Purchase
85920,846,2022-06-08,Purchase
85921,6089,2021-05-21,Cancel
85922,3224,2022-01-09,Cancel
85923,8516,2022-03-18,Login
85924,3319,2023-06-01,Login
85925,9377,2021-01-07,Purchase
85926,7538,2022-09-05,Login
85927,6568,2021-07-13,Support Request
85928,8634,2024-12-08,Login
85929,2443,2024-02-09,Login
85930,8469,2021-04-19,Login
85931,6545,2020-07-13,Login
85932,9918,2024-10-15,Login
85933,3394,2021-05-03,Login
85934,6851,2024-05-14,Login
85935,4429,2021-06-10,Login
85936,4567,2024-02-12,Login
85937,2264,2024-12-14,Purchase
85938,5149,2022-11-24,Purchase
85939,4496,2021-02-05,Login
85940,3329,2024-03-20,Purchase
85941,1480,2023-11-12,Cancel
85942,496,2024-01-31,Purchase
85943,4786,2023-01-31,Cancel
85944,2306,2023-09-12,Purchase
85945,9388,2023-11-08,Login
85946,5322,2023-07-01,Cancel
85947,2341,2024-11-18,Purchase
85948,5675,2024-01-27,Login
85949,688,2020-12-03,Purchase
85950,3492,2022-07-25,Login
85951,1109,2022-12-17,Cancel
85952,5962,2021-10-20,Login
85953,8069,2020-08-02,Login
85954,9755,2024-09-17,Cancel
85955,8368,2022-09-03,Cancel
85956,6282,2021-05-10,Support Request
85957,994,2023-07-01,Purchase
85958,5985,2023-03-15,Purchase
85959,5958,2023-09-27,Login
85960,2604,2021-02-13,Login
85961,7614,2024-12-21,Cancel
85962,6417,2023-07-10,Login
85963,4039,2023-11-25,Login
85964,9184,2024-12-05,Login
85965,613,2022-05-09,Login
85966,2507,2021-07-04,Support Request
85967,1376,2024-02-02,Login
85968,8836,2024-06-03,Purchase
85969,3255,2024-10-14,Cancel
85970,3828,2022-05-28,Login
85971,1085,2023-08-23,Support Request
85972,1497,2023-02-20,Login
85973,125,2022-04-08,Purchase
85974,2152,2020-10-27,Login
85975,3865,2020-09-05,Login
85976,9055,2021-04-21,Login
85977,4681,2020-07-24,Purchase
85978,440,2021-04-14,Login
85979,337,2023-06-28,Login
85980,8063,2023-12-17,Login
85981,3795,2020-09-07,Cancel
85982,5513,2024-11-19,Purchase
85983,2831,2021-03-24,Login
85984,8246,2024-11-21,Login
85985,1501,2023-07-15,Support Request
85986,9010,2020-06-19,Login
85987,6387,2023-06-12,Purchase
85988,6784,2023-12-06,Login
85989,8029,2020-11-01,Login
85990,2981,2023-08-02,Login
85991,2402,2024-03-11,Login
85992,6540,2021-08-21,Purchase
85993,6028,2020-12-09,Login
85994,6002,2022-07-28,Login
85995,7438,2024-09-21,Login
85996,8618,2023-06-20,Purchase
85997,5352,2022-11-29,Purchase
85998,1139,2020-09-29,Login
85999,4906,2021-07-30,Support Request
86000,2659,2021-03-11,Support Request
86001,2833,2021-05-20,Purchase
86002,2088,2020-07-28,Purchase
86003,3067,2022-12-03,Cancel
86004,9138,2021-05-10,Purchase
86005,5012,2025-02-11,Support Request
86006,6911,2022-12-03,Login
86007,1124,2022-04-08,Support Request
86008,3564,2022-03-15,Cancel
86009,1341,2021-01-04,Purchase
86010,4941,2023-06-15,Support Request
86011,2331,2022-02-23,Login
86012,8491,2023-09-20,Purchase
86013,2411,2024-12-28,Login
86014,904,2022-01-06,Cancel
86015,7030,2024-08-08,Purchase
86016,9008,2023-01-29,Purchase
86017,8591,2023-08-20,Purchase
86018,7440,2020-06-29,Login
86019,3315,2021-06-02,Login
86020,5185,2020-03-06,Support Request
86021,7967,2024-10-24,Support Request
86022,4433,2020-06-19,Login
86023,2396,2020-08-23,Purchase
86024,6930,2024-03-01,Support Request
86025,5036,2022-05-30,Login
86026,1775,2020-06-12,Login
86027,9988,2020-08-05,Purchase
86028,4024,2025-02-17,Purchase
86029,2566,2022-04-22,Login
86030,3587,2023-08-07,Login
86031,2203,2021-11-22,Purchase
86032,4571,2024-02-10,Support Request
86033,5795,2021-10-30,Login
86034,6945,2021-08-16,Login
86035,4940,2020-03-25,Support Request
86036,5792,2023-01-02,Purchase
86037,5297,2020-06-19,Purchase
86038,1775,2024-04-19,Purchase
86039,469,2020-12-01,Support Request
86040,6299,2023-02-23,Purchase
86041,3621,2024-08-12,Login
86042,9490,2023-11-04,Login
86043,5301,2023-01-04,Login
86044,3078,2023-05-09,Purchase
86045,1779,2023-06-24,Login
86046,4209,2022-03-12,Support Request
86047,2671,2024-01-17,Purchase
86048,8338,2023-09-27,Cancel
86049,3907,2022-09-11,Purchase
86050,9377,2023-11-30,Support Request
86051,3467,2024-04-02,Login
86052,3572,2024-11-14,Login
86053,8997,2022-10-07,Purchase
86054,1716,2020-08-23,Login
86055,4715,2024-03-01,Login
86056,809,2021-12-05,Cancel
86057,2588,2023-05-15,Login
86058,7204,2021-02-13,Login
86059,3396,2022-09-04,Support Request
86060,8592,2022-09-29,Login
86061,6523,2024-11-07,Purchase
86062,1621,2021-05-15,Login
86063,15,2021-04-14,Login
86064,8785,2020-10-04,Purchase
86065,5380,2022-08-08,Cancel
86066,9404,2023-09-05,Support Request
86067,4789,2022-01-26,Purchase
86068,918,2023-01-24,Cancel
86069,1751,2023-02-16,Purchase
86070,1938,2024-04-27,Login
86071,8102,2023-07-06,Support Request
86072,1739,2024-02-23,Login
86073,5244,2022-06-26,Login
86074,1279,2024-11-30,Purchase
86075,885,2022-03-06,Purchase
86076,4420,2023-02-13,Purchase
86077,451,2020-09-27,Cancel
86078,285,2022-05-09,Purchase
86079,3634,2021-12-05,Cancel
86080,4314,2023-11-22,Purchase
86081,6958,2024-03-17,Login
86082,9279,2021-12-10,Login
86083,1963,2023-12-13,Login
86084,517,2024-06-24,Login
86085,9604,2020-10-19,Login
86086,2017,2024-09-22,Login
86087,6703,2021-03-27,Purchase
86088,9643,2022-01-09,Login
86089,9399,2020-04-02,Login
86090,3578,2023-10-02,Login
86091,247,2023-01-12,Cancel
86092,6799,2024-06-04,Support Request
86093,2369,2024-12-28,Login
86094,4821,2024-03-26,Login
86095,4420,2024-08-13,Login
86096,1064,2021-01-27,Login
86097,8897,2021-01-09,Purchase
86098,2760,2024-11-09,Login
86099,6462,2023-04-18,Login
86100,1925,2024-03-22,Support Request
86101,5004,2022-09-22,Purchase
86102,8705,2024-03-01,Cancel
86103,3743,2021-07-27,Purchase
86104,614,2021-02-12,Login
86105,4414,2024-10-29,Login
86106,3441,2023-06-17,Login
86107,9371,2022-12-03,Login
86108,7137,2021-04-17,Purchase
86109,3988,2023-06-09,Purchase
86110,7587,2020-06-02,Support Request
86111,1806,2023-04-08,Cancel
86112,4943,2023-05-11,Login
86113,6337,2022-02-02,Cancel
86114,491,2024-04-29,Login
86115,1828,2022-10-28,Purchase
86116,3038,2022-12-03,Login
86117,5895,2022-03-12,Purchase
86118,3051,2022-05-25,Purchase
86119,2990,2022-10-14,Login
86120,1158,2025-01-13,Login
86121,6578,2020-05-01,Purchase
86122,4830,2021-12-21,Login
86123,4472,2022-02-08,Support Request
86124,8975,2022-02-01,Purchase
86125,193,2020-03-15,Support Request
86126,9976,2024-03-26,Login
86127,5681,2023-05-19,Purchase
86128,3648,2021-01-21,Purchase
86129,9134,2021-04-28,Cancel
86130,5088,2023-09-08,Purchase
86131,9813,2022-01-19,Login
86132,649,2020-09-04,Cancel
86133,5948,2021-01-16,Login
86134,2036,2022-01-16,Login
86135,6532,2020-09-22,Login
86136,8793,2024-07-07,Purchase
86137,9164,2022-05-08,Login
86138,6443,2023-02-14,Cancel
86139,8373,2022-06-12,Login
86140,5490,2022-11-26,Cancel
86141,5385,2024-01-31,Login
86142,352,2021-09-04,Purchase
86143,6248,2022-09-27,Cancel
86144,586,2021-01-22,Login
86145,2177,2024-08-13,Cancel
86146,4333,2023-11-22,Login
86147,6484,2023-03-20,Purchase
86148,6973,2024-07-17,Login
86149,5411,2022-01-21,Login
86150,3532,2023-03-12,Login
86151,6434,2020-07-19,Purchase
86152,1313,2024-09-20,Cancel
86153,917,2023-02-17,Login
86154,5910,2024-06-30,Login
86155,6808,2020-07-03,Purchase
86156,9010,2022-07-15,Purchase
86157,8946,2020-11-12,Purchase
86158,4926,2023-04-06,Purchase
86159,7578,2021-02-24,Purchase
86160,4530,2025-02-14,Login
86161,1141,2021-05-25,Login
86162,512,2024-06-17,Login
86163,2803,2023-01-19,Login
86164,4206,2022-03-21,Cancel
86165,3826,2023-05-21,Purchase
86166,5931,2021-10-02,Login
86167,3578,2023-10-05,Purchase
86168,1419,2021-08-03,Login
86169,4662,2020-11-30,Purchase
86170,7855,2025-01-17,Support Request
86171,840,2023-03-17,Purchase
86172,1817,2020-03-07,Purchase
86173,9253,2022-04-01,Login
86174,6245,2024-06-10,Cancel
86175,5082,2022-12-06,Login
86176,4528,2020-09-15,Purchase
86177,4673,2023-11-08,Cancel
86178,3066,2023-07-16,Login
86179,300,2021-10-02,Login
86180,7366,2024-11-11,Support Request
86181,319,2024-11-14,Login
86182,7705,2025-02-28,Login
86183,2740,2023-05-13,Purchase
86184,5293,2022-01-05,Support Request
86185,1173,2020-04-22,Login
86186,8029,2024-05-23,Login
86187,3496,2020-06-02,Purchase
86188,1562,2023-05-31,Purchase
86189,5482,2021-06-01,Login
86190,763,2023-01-04,Purchase
86191,297,2021-10-18,Purchase
86192,5499,2022-05-10,Login
86193,7429,2022-08-19,Login
86194,4508,2024-02-27,Login
86195,4020,2020-09-14,Purchase
86196,6831,2023-08-07,Purchase
86197,8163,2023-02-27,Purchase
86198,5037,2022-07-16,Purchase
86199,957,2023-02-08,Login
86200,2536,2023-12-15,Cancel
86201,545,2023-10-18,Login
86202,162,2025-01-21,Login
86203,7967,2023-10-03,Login
86204,4959,2020-12-03,Purchase
86205,8025,2024-12-10,Purchase
86206,5431,2023-05-19,Login
86207,7639,2020-04-12,Login
86208,8323,2022-03-21,Login
86209,9219,2023-02-06,Support Request
86210,6241,2021-01-26,Login
86211,3557,2025-01-07,Login
86212,791,2021-08-13,Login
86213,323,2023-10-27,Support Request
86214,6432,2020-05-28,Login
86215,1093,2022-09-22,Login
86216,5670,2022-03-15,Purchase
86217,5168,2023-06-28,Purchase
86218,9972,2023-11-13,Login
86219,6368,2021-09-15,Login
86220,191,2020-11-05,Login
86221,3607,2024-02-04,Login
86222,524,2021-08-19,Login
86223,2084,2023-11-08,Login
86224,6427,2023-06-01,Purchase
86225,6448,2024-06-13,Purchase
86226,2175,2021-09-27,Support Request
86227,8404,2022-07-11,Login
86228,4216,2024-07-04,Login
86229,6249,2023-05-23,Cancel
86230,3187,2022-12-14,Support Request
86231,654,2021-04-08,Cancel
86232,184,2023-06-26,Support Request
86233,8369,2024-12-30,Purchase
86234,6415,2025-02-07,Login
86235,8330,2020-06-14,Purchase
86236,8135,2024-10-15,Login
86237,1798,2020-09-26,Cancel
86238,2531,2022-10-09,Login
86239,4627,2024-07-10,Purchase
86240,4533,2022-07-03,Login
86241,3852,2024-06-30,Purchase
86242,1112,2022-09-29,Purchase
86243,675,2022-10-10,Purchase
86244,8382,2022-03-27,Purchase
86245,682,2022-06-03,Purchase
86246,3825,2023-11-18,Login
86247,3266,2021-01-31,Login
86248,1287,2020-09-12,Purchase
86249,7900,2022-12-26,Purchase
86250,1965,2021-07-28,Cancel
86251,9457,2023-09-27,Cancel
86252,4722,2022-06-15,Support Request
86253,6539,2024-04-24,Login
86254,2058,2024-06-06,Login
86255,2728,2024-01-14,Login
86256,8782,2023-11-27,Purchase
86257,9151,2024-12-08,Purchase
86258,9510,2020-05-27,Login
86259,4449,2021-07-19,Support Request
86260,947,2024-01-18,Login
86261,8125,2022-05-21,Cancel
86262,3848,2022-06-13,Purchase
86263,7649,2024-12-08,Login
86264,6778,2024-10-01,Support Request
86265,1572,2020-12-21,Support Request
86266,763,2024-05-21,Cancel
86267,3269,2025-02-07,Login
86268,3359,2020-10-17,Purchase
86269,5113,2022-12-16,Login
86270,3719,2024-03-29,Purchase
86271,9271,2023-09-09,Login
86272,8290,2023-01-18,Support Request
86273,1587,2020-12-06,Cancel
86274,8868,2020-05-27,Purchase
86275,1317,2021-07-10,Login
86276,5525,2022-01-22,Login
86277,1333,2023-06-23,Cancel
86278,3929,2022-10-20,Login
86279,1837,2024-11-30,Support Request
86280,8140,2024-03-12,Login
86281,8998,2022-04-14,Purchase
86282,4038,2020-11-06,Purchase
86283,520,2021-05-12,Purchase
86284,7892,2023-05-13,Support Request
86285,9321,2021-10-29,Login
86286,8312,2022-10-08,Login
86287,5709,2023-01-29,Purchase
86288,5220,2024-05-27,Cancel
86289,9044,2022-12-26,Login
86290,1356,2021-01-12,Support Request
86291,6949,2022-07-25,Login
86292,9813,2024-07-16,Purchase
86293,6165,2020-05-25,Purchase
86294,4220,2021-10-25,Purchase
86295,739,2024-05-25,Purchase
86296,9329,2021-03-06,Support Request
86297,5789,2023-10-23,Login
86298,7619,2020-09-28,Purchase
86299,2095,2021-11-01,Login
86300,6780,2021-02-05,Login
86301,7358,2022-06-05,Login
86302,3723,2020-05-12,Login
86303,4109,2023-07-08,Cancel
86304,7949,2020-06-14,Support Request
86305,3626,2024-11-11,Login
86306,5327,2020-11-30,Purchase
86307,3624,2021-04-25,Purchase
86308,1686,2020-12-13,Login
86309,9464,2020-07-20,Support Request
86310,3344,2020-06-21,Login
86311,7117,2020-11-06,Login
86312,7881,2024-10-23,Login
86313,8211,2023-11-09,Login
86314,5967,2021-07-03,Cancel
86315,7112,2022-03-20,Login
86316,6974,2023-04-05,Login
86317,8504,2024-09-23,Purchase
86318,1527,2023-08-03,Purchase
86319,4402,2020-05-21,Cancel
86320,6829,2021-08-02,Login
86321,8893,2022-05-29,Login
86322,727,2022-06-14,Login
86323,4655,2020-04-24,Purchase
86324,9293,2021-11-06,Login
86325,2639,2024-09-08,Login
86326,5813,2023-11-10,Cancel
86327,9888,2022-06-30,Login
86328,6773,2023-01-02,Login
86329,263,2024-01-11,Purchase
86330,2224,2020-04-13,Purchase
86331,8141,2022-03-27,Purchase
86332,3821,2022-04-07,Cancel
86333,7759,2023-05-28,Cancel
86334,1234,2021-08-14,Login
86335,700,2021-04-28,Purchase
86336,9297,2020-10-01,Purchase
86337,5935,2021-06-07,Purchase
86338,1531,2023-10-10,Cancel
86339,6571,2020-03-12,Purchase
86340,4085,2022-04-10,Login
86341,8017,2023-01-11,Support Request
86342,8765,2023-06-18,Login
86343,2605,2024-08-26,Login
86344,5887,2020-03-03,Purchase
86345,3135,2023-11-05,Login
86346,3769,2022-11-30,Purchase
86347,5027,2023-12-12,Login
86348,9870,2021-01-15,Purchase
86349,3943,2025-02-06,Purchase
86350,5556,2022-10-10,Cancel
86351,1260,2020-09-23,Login
86352,9807,2022-01-15,Login
86353,8894,2023-01-17,Purchase
86354,7766,2023-07-27,Login
86355,9408,2021-03-10,Support Request
86356,63,2022-02-08,Login
86357,9437,2024-03-07,Login
86358,7196,2023-09-18,Login
86359,7098,2024-06-28,Login
86360,3330,2024-11-26,Support Request
86361,1439,2023-05-17,Login
86362,8777,2024-03-23,Login
86363,8189,2023-05-28,Login
86364,1187,2025-02-12,Login
86365,1232,2023-11-05,Purchase
86366,6040,2020-03-04,Login
86367,5117,2024-04-24,Login
86368,4590,2024-02-16,Login
86369,1226,2022-10-08,Login
86370,8010,2021-01-29,Login
86371,9477,2024-11-23,Login
86372,4703,2020-05-08,Purchase
86373,3521,2021-01-27,Login
86374,3352,2020-12-04,Login
86375,6432,2021-12-11,Purchase
86376,7431,2024-02-01,Cancel
86377,8213,2025-02-11,Login
86378,7374,2024-06-18,Purchase
86379,3970,2022-06-24,Login
86380,5927,2023-04-17,Purchase
86381,2569,2023-08-09,Login
86382,6593,2023-07-03,Purchase
86383,1183,2021-02-03,Login
86384,5675,2021-11-16,Login
86385,1859,2024-11-12,Purchase
86386,8956,2023-02-12,Purchase
86387,4217,2022-09-12,Purchase
86388,7970,2020-10-15,Cancel
86389,3883,2021-10-30,Login
86390,8121,2023-03-15,Purchase
86391,1650,2020-04-13,Purchase
86392,9258,2021-01-23,Purchase
86393,3946,2023-01-26,Cancel
86394,5355,2023-01-04,Cancel
86395,6509,2022-05-14,Purchase
86396,6678,2022-02-14,Cancel
86397,8185,2022-03-12,Support Request
86398,3057,2024-06-26,Purchase
86399,6967,2025-02-15,Support Request
86400,2583,2022-04-07,Purchase
86401,1799,2022-06-19,Purchase
86402,32,2022-04-12,Login
86403,6189,2020-03-03,Support Request
86404,1481,2021-04-28,Cancel
86405,804,2024-02-23,Login
86406,1383,2022-07-27,Login
86407,6210,2022-05-11,Cancel
86408,6086,2021-09-24,Login
86409,4958,2024-03-15,Login
86410,2565,2020-06-07,Login
86411,6749,2023-06-02,Login
86412,8518,2023-01-31,Login
86413,7798,2023-03-25,Support Request
86414,7550,2023-03-06,Cancel
86415,3901,2024-12-01,Support Request
86416,5570,2023-04-14,Login
86417,1510,2021-07-15,Purchase
86418,6980,2021-08-14,Purchase
86419,2952,2020-03-26,Login
86420,2325,2025-01-06,Login
86421,8393,2021-08-09,Purchase
86422,2662,2020-06-28,Login
86423,8501,2022-08-17,Login
86424,3372,2021-10-18,Login
86425,3845,2020-05-10,Purchase
86426,1464,2022-04-22,Login
86427,2019,2022-12-14,Purchase
86428,9494,2025-02-23,Purchase
86429,6957,2023-11-29,Support Request
86430,4828,2023-09-01,Login
86431,6912,2022-03-16,Purchase
86432,7439,2023-08-05,Purchase
86433,5199,2024-09-29,Cancel
86434,5053,2023-10-03,Login
86435,985,2020-06-10,Purchase
86436,9274,2021-04-10,Login
86437,4195,2020-06-17,Login
86438,8107,2023-09-02,Login
86439,1169,2020-04-08,Purchase
86440,2014,2020-12-03,Login
86441,9188,2024-02-24,Support Request
86442,9337,2025-01-05,Login
86443,2978,2022-04-29,Login
86444,3754,2020-04-06,Login
86445,2299,2024-05-10,Purchase
86446,3658,2023-08-24,Purchase
86447,1393,2023-02-11,Login
86448,8312,2021-12-06,Login
86449,8551,2024-10-09,Cancel
86450,5544,2020-03-05,Purchase
86451,1725,2020-05-05,Purchase
86452,9479,2024-04-14,Login
86453,6043,2024-04-26,Purchase
86454,1336,2023-07-11,Login
86455,4289,2022-08-14,Login
86456,2425,2022-09-10,Login
86457,6267,2024-01-01,Purchase
86458,2890,2025-01-17,Cancel
86459,9672,2022-05-28,Login
86460,9625,2020-12-06,Login
86461,5775,2022-08-10,Cancel
86462,452,2021-08-23,Login
86463,3085,2021-04-25,Support Request
86464,1882,2025-02-15,Purchase
86465,1507,2024-01-16,Login
86466,2239,2021-11-15,Purchase
86467,4408,2020-10-04,Purchase
86468,5841,2022-12-03,Cancel
86469,4060,2021-10-02,Login
86470,7865,2024-07-28,Login
86471,6758,2022-08-02,Cancel
86472,5337,2022-03-01,Login
86473,1715,2022-06-30,Login
86474,3625,2023-01-16,Cancel
86475,6976,2023-12-30,Login
86476,5970,2020-05-15,Login
86477,779,2021-09-19,Cancel
86478,3315,2024-09-08,Cancel
86479,6779,2022-09-19,Login
